"","Company.Name","Address","City","State","ZIP.Code","Phone.Number.Combined","Primary.SIC.Code","Primary.SIC.Description","SIC.Code.1","SIC.Code.1.Description","Latitude","Longitude"
"752","Shell","3694 New Bern Ave","Raleigh","NC",27610,"(919) 231-4149",554101,"Service Stations-Gasoline & Oil",517206,"Oils-Fuel (Whls)",35.796837,-78.577658
"753","Shilla Oriental Market LLC","2107 Allendown Dr # 103","Durham","NC",27713,"(919) 484-8244",541105,"Grocers-Retail",541105,"Grocers-Retail",35.898731,-78.895258
"754","Shivam Indian Spice","3516 Davis Dr","Morrisville","NC",27560,"(919) 463-9667",541103,"Convenience Stores",541103,"Convenience Stores",35.818478,-78.847532
"755","Shop & Go Gas & Grill","11585 NC Highway 42 E","Middlesex","NC",27557,"(919) 284-5670",541105,"Grocers-Retail",541105,"Grocers-Retail",35.680907,-78.209426
"756","Shop-N-Go Food Mart","4640 Hillsborough Rd","Durham","NC",27705,"(919) 383-4864",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.033355,-78.97915
"757","Short Stop Food Mart","7361 NC Highway 50 S","Benson","NC",27504,"(919) 894-8678",541103,"Convenience Stores",541103,"Convenience Stores",35.320678,-78.455383
"758","Short Stop Food Mart","904 E Main St","Benson","NC",27504,"(919) 894-5843",541103,"Convenience Stores",541103,"Convenience Stores",35.375307,-78.53897
"759","Short Stop Food Mart","401 E Anderson St","Selma","NC",27576,"(919) 965-9364",541103,"Convenience Stores",541103,"Convenience Stores",35.534302,-78.27999
"760","Shorty's Famous Hot Dogs Inc","214 S White St","Wake Forest","NC",27587,"(919) 556-8026",581208,"Restaurants",541104,"Food Products-Retail",35.977722,-78.510009
"761","Shree Ganesh Corp","2109 N Roxboro St","Durham","NC",27704,"(919) 220-5800",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.018255,-78.890279
"762","Six Forks Grocery","11716 Six Forks Rd","Raleigh","NC",27614,"(919) 841-5000",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.944885,-78.640991
"763","Six Forks Mart Inc","7124 Six Forks Rd","Raleigh","NC",27615,"(919) 847-0091",531102,"Department Stores",531102,"Department Stores",35.877319,-78.64508
"764","Six Forks Mart Inc","7924 Six Forks Rd","Raleigh","NC",27615,"(919) 847-0805",541103,"Convenience Stores",541103,"Convenience Stores",35.891104,-78.635783
"765","Six Twelve Convenience Store","2109 Avent Ferry Rd","Raleigh","NC",27606,"(919) 834-4657",541103,"Convenience Stores",541103,"Convenience Stores",35.778642,-78.675914
"766","Sleetz","7900 Fayetteville Rd","Garner","NC",27529,"(919) 329-0707",541103,"Convenience Stores",541103,"Convenience Stores",35.67179,-78.582825
"767","Smithfield Market","600 S Brightleaf Blvd","Smithfield","NC",27577,"(919) 989-8455",541103,"Convenience Stores",541103,"Convenience Stores",35.502493,-78.345546
"768","Smoker Friendly","11643 US 70 Business Hwy W","Clayton","NC",27520,"(919) 359-2312",599301,"Cigar Cigarette & Tobacco Dealers-Retail",541103,"Convenience Stores",35.654021,-78.4739
"769","Smoker Friendly","11827 Retail Dr","Wake Forest","NC",27587,"(919) 554-9950",599301,"Cigar Cigarette & Tobacco Dealers-Retail",541103,"Convenience Stores",35.969504,-78.541817
"770","Sn Food Mart","3600 Capital Blvd","Raleigh","NC",27604,"(919) 877-8699",541103,"Convenience Stores",541103,"Convenience Stores",35.829504,-78.584636
"771","Snack Shop Marathon","4101 NC 55 Hwy","Cary","NC",27519,"(919) 380-8403",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.824468,-78.875098
"772","Snyder's-Lance Inc","2700 Perimeter Park Dr # 130","Morrisville","NC",27560,"(919) 465-9625",514504,"Potato Chips (Whls)",514504,"Potato Chips (Whls)",35.846894,-78.833451
"773","Sodexo","177 Trillium Way","Clayton","NC",27527,"(919) 824-1715",596305,"Food Service-Management",541104,"Food Products-Retail",35.651897,-78.386373
"774","South St Grocery","516 W South St","Raleigh","NC",27601,"(919) 832-4060",541105,"Grocers-Retail",541105,"Grocers-Retail",35.772636,-78.647325
"775","South Wilmington Street Gulf","2570 S Wilmington St","Raleigh","NC",27603,"(919) 832-7882",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.748718,-78.644104
"776","Southern Seasons","201 S Estes Dr # 300","Chapel Hill","NC",27514,"(919) 929-9466",549920,"Gourmet Shops",541105,"Grocers-Retail",35.925209,-79.025319
"777","Stancil Food Shop 7th St","703 E Market St","Smithfield","NC",27577,"(919) 989-0122",541103,"Convenience Stores",541103,"Convenience Stores",35.509532,-78.340454
"778","Star Market","836 W Market St","Smithfield","NC",27577,"(919) 989-0029",541105,"Grocers-Retail",541103,"Convenience Stores",35.52078,-78.358233
"779","Starmount Mart","3320 Capital Blvd","Raleigh","NC",27604,"(919) 954-1995",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.825317,-78.586181
"780","Steve's One Stop","303 Jones Ave","Hillsborough","NC",27278,"(919) 732-8954",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.071592,-79.11665
"781","Stop & Quick","1321 S Blount St","Raleigh","NC",27601,"(919) 833-8200",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.763842,-78.636719
"782","Stop 1 Foodmart","1103 N Miami Blvd","Durham","NC",27703,"(919) 682-3593",541105,"Grocers-Retail",541103,"Convenience Stores",35.994485,-78.870931
"783","Stop Hunger Now","2501 Clark Ave","Raleigh","NC",27607,"(919) 839-0689",541104,"Food Products-Retail",541104,"Food Products-Retail",35.789407,-78.667469
"784","Stop In Go Mini Mart","610 N Churton St","Hillsborough","NC",27278,"(919) 644-2009",541103,"Convenience Stores",541103,"Convenience Stores",36.083186,-79.0993
"785","Stop N Go","114 W Enterprise St","Durham","NC",27707,"(919) 682-7905",541103,"Convenience Stores",541103,"Convenience Stores",35.98387,-78.906061
"786","Stop One Market","709 W Peace St","Raleigh","NC",27605,"(919) 755-0990",541103,"Convenience Stores",541103,"Convenience Stores",35.78833,-78.649597
"787","Street Corner","4325 Glenwood Ave # K41","Raleigh","NC",27612,"(919) 420-7789",541103,"Convenience Stores",541103,"Convenience Stores",35.839349,-78.678462
"788","Sunoco","1716 E Market St","Smithfield","NC",27577,"(919) 934-0801",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.504272,-78.324218
"789","Sunset Mart","9800 Holly Springs Rd","Holly Springs","NC",27540,"(919) 362-0057",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.66721,-78.798728
"790","Sunshine BP","601 W Chapel Hill St","Durham","NC",27701,"(919) 682-9860",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.996605,-78.910474
"791","Sunshine Cubbard","823 S Main St","Fuquay Varina","NC",27526,"(919) 552-9106",541105,"Grocers-Retail",541105,"Grocers-Retail",35.572875,-78.800109
"792","Sunshine Mart","2014 Guess Rd","Durham","NC",27705,"(919) 682-9860",541103,"Convenience Stores",541103,"Convenience Stores",36.023022,-78.917897
"793","Super Discount Mini Mart","2104 S Brightleaf Blvd","Smithfield","NC",27577,"(919) 934-5959",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.485752,-78.363559
"794","Sweet Creations Yogurt","400 Broad St","Fuquay Varina","NC",27526,"(919) 346-1268",545102,"Yogurt",545102,"Yogurt",35.594274,-78.795968
"795","Sweet Frog","105 E Franklin St","Chapel Hill","NC",27514,"(919) 537-8616",545102,"Yogurt",545102,"Yogurt",35.913443,-79.055532
"796","Sweet Frog","6917 Fayetteville Rd # 103","Durham","NC",27713,"(919) 544-6788",545102,"Yogurt",507809,"Ice Cream Freezers (Whls)",35.90423,-78.937515
"797","Sweet Frog","1105 Tryon Rd # 301","Raleigh","NC",27603,"(919) 622-2028",545102,"Yogurt",545102,"Yogurt",35.607416,-78.642469
"798","Sweet Frog","6260 Plantation Center # 103","Raleigh","NC",27616,"(919) 790-9667",545102,"Yogurt",545102,"Yogurt",35.872368,-78.582896
"799","Sweet Frog","1261 N Brightleaf Blvd","Smithfield","NC",27577,"(919) 938-3764",545102,"Yogurt",545102,"Yogurt",35.519831,-78.311487
"800","Sweetspoons Frozen Yogurt","10750 Wakefield Commons Dr","Raleigh","NC",27614,"(919) 453-2382",545102,"Yogurt",545102,"Yogurt",35.941957,-78.541231
"801","Swift Creek Mini Mart","1120 Rand Rd","Garner","NC",27529,"(919) 779-1383",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.657105,-78.613402
"802","Swift Mart","1728 Marshburn Rd","Wendell","NC",27591,"(919) 365-0559",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.816072,-78.374528
"803","Sysco Raleigh LLC","1032 Baugh Rd","Selma","NC",27576,"(919) 755-2455",514101,"Food Products (Whls)",514101,"Food Products (Whls)",35.537067,-78.306224
"804","T D Nc LLC","6325 Falls Of Neuse Rd # 65","Raleigh","NC",27615,"(919) 876-1002",545102,"Yogurt",545102,"Yogurt",35.86923,-78.622516
"805","Tala Euro-Russian Mart","5720 Capital Blvd # L","Raleigh","NC",27616,"(919) 878-4427",541105,"Grocers-Retail",541103,"Convenience Stores",35.863664,-78.581256
"806","Talbert's M-Mart Food Store","225 Mount Willing Rd","Efland","NC",27243,"(919) 732-4879",541103,"Convenience Stores",541103,"Convenience Stores",36.077277,-79.170553
"807","Target","1201 Beaver Creek Commons Dr","Apex","NC",27502,"(919) 372-1405",531102,"Department Stores",531102,"Department Stores",35.744628,-78.877767
"808","Target","2021 Walnut St","Cary","NC",27518,"(919) 233-4451",531102,"Department Stores",531102,"Department Stores",35.75784,-78.738323
"809","Target","7129 Okelly Chapel Rd","Cary","NC",27519,"(919) 674-2214",531102,"Department Stores",531102,"Department Stores",35.844341,-78.885195
"810","Target","4037 Durham Chapel Hill Blvd","Durham","NC",27707,"(919) 765-0008",531102,"Department Stores",531102,"Department Stores",35.966276,-78.959012
"811","Target","8210 Renaissance Pkwy","Durham","NC",27713,"(919) 425-0001",531102,"Department Stores",531102,"Department Stores",35.902608,-78.956063
"812","Target","1040 Timber Dr E","Garner","NC",27529,"(919) 661-2017",531102,"Department Stores",531102,"Department Stores",35.687227,-78.579618
"813","Target","2700 Timber Dr","Garner","NC",27529,"(919) 772-9065",531102,"Department Stores",531102,"Department Stores",35.71527,-78.638488
"814","Target","100 Grand Hill Pl","Holly Springs","NC",27540,"(919) 762-3149",531102,"Department Stores",531102,"Department Stores",35.66056,-78.851723
"815","Target","1000 Shoppes At Midway Dr","Knightdale","NC",27545,"(919) 388-6100",531102,"Department Stores",531102,"Department Stores",35.798238,-78.509926
"816","Target","3001 Market Center Dr","Morrisville","NC",27560,"(919) 379-2180",531102,"Department Stores",531102,"Department Stores",35.805253,-78.815353
"817","Target","4191 The Circle At North Hills","Raleigh","NC",27609,"(919) 781-9848",531102,"Department Stores",531102,"Department Stores",35.836351,-78.642313
"818","Target","4841 Grove Barton Rd","Raleigh","NC",27613,"(919) 785-1803",531102,"Department Stores",531102,"Department Stores",35.870407,-78.719484
"819","Target","7900 Old Wake Forest Rd","Raleigh","NC",27616,"(919) 790-1024",531102,"Department Stores",531102,"Department Stores",35.866274,-78.56787
"820","Target","8651 Brier Creek Pkwy","Raleigh","NC",27617,"(919) 765-0005",531102,"Department Stores",531102,"Department Stores",35.902952,-78.785888
"821","Target","12000 Retail Dr","Wake Forest","NC",27587,"(919) 761-1001",531102,"Department Stores",531102,"Department Stores",35.974456,-78.541783
"822","Target Pharmacy","8210 Renaissance Pkwy","Durham","NC",27713,"(919) 425-0002",591205,"Pharmacies",531102,"Department Stores",35.902608,-78.956063
"823","Taylor Mart","325 E Roosevelt Ave","Wake Forest","NC",27587,"(919) 556-3744",541103,"Convenience Stores",154203,"Store Fronts",35.978515,-78.507202
"824","Taylor's BP","10005 Six Forks Rd","Raleigh","NC",27615,"(919) 847-3069",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.915784,-78.650438
"825","Taz's Supermarket One","205 S Wilmington St","Raleigh","NC",27601,"(919) 856-1962",541105,"Grocers-Retail",541105,"Grocers-Retail",35.778016,-78.638032
"826","TCBY","1369 Kildaire Farm Rd","Cary","NC",27511,"(919) 234-0059",581203,"Ice Cream Parlors",545102,"Yogurt",35.75901,-78.783092
"827","TCBY","1800 E Franklin St # 22","Chapel Hill","NC",27514,"(919) 967-0629",581203,"Ice Cream Parlors",545102,"Yogurt",35.936604,-79.025588
"828","TCBY","105 W NC Highway 54 # 227","Durham","NC",27713,"(919) 544-5229",581203,"Ice Cream Parlors",507809,"Ice Cream Freezers (Whls)",35.910473,-78.935984
"829","TCBY","126 Millstead Dr","Mebane","NC",27302,"(919) 563-6541",581203,"Ice Cream Parlors",545102,"Yogurt",36.064389,-79.300061
"830","TCBY","5959 Triangle Town Blvd # 2016","Raleigh","NC",27616,"(919) 792-2334",581203,"Ice Cream Parlors",545102,"Yogurt",35.866133,-78.574277
"831","Teamway Wholesale Inc","1325 Express Dr","Raleigh","NC",27603,"(919) 796-6209",541103,"Convenience Stores",509223,"Wholesalers",35.707737,-78.662185
"832","Tienda Hispana Elfaro Inc","1601 Cross Link Rd","Raleigh","NC",27610,"(919) 890-5270",541105,"Grocers-Retail",541105,"Grocers-Retail",35.754882,-78.614807
"833","Tienda LA Favorita","4226 Garrett Rd # C","Durham","NC",27707,"(919) 489-5506",541105,"Grocers-Retail",541105,"Grocers-Retail",35.959525,-78.976069
"834","Tobacco 2 & Grocery","1933 Holloway St # B","Durham","NC",27703,"(919) 667-9104",599301,"Cigar Cigarette & Tobacco Dealers-Retail",541105,"Grocers-Retail",35.992436,-78.866348
"835","Todd's Cash N Carry","1318 S Main St","Wake Forest","NC",27587,"(919) 562-0043",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.960876,-78.519287
"836","Tommy's Mini Mart","1701 S Miami Blvd","Durham","NC",27703,"(919) 598-3636",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.948218,-78.83715
"837","Tommy's Mini Mart","1805 S Miami Blvd","Durham","NC",27703,"(919) 596-8936",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.944865,-78.837487
"838","Tommy's Mini Mart","1832 Cole Mill Rd","Durham","NC",27712,"(919) 383-3084",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.043859,-78.963382
"839","Tony's Quick Mart","107 S 1st Ave","Knightdale","NC",27545,"(919) 261-0580",541103,"Convenience Stores",541103,"Convenience Stores",35.786896,-78.484282
"840","Tops Petroleum Corp","901 Willow Dr # 2","Chapel Hill","NC",27514,"(919) 929-2110",874130,"Management Services",541103,"Convenience Stores",35.929592,-79.029068
"841","Tops Shell Mart","118 W Peace St","Raleigh","NC",27603,"(919) 834-5057",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.607416,-78.642469
"842","Tortillas Inc","1 Wake Forest Rd Res","Durham","NC",27703,"(919) 598-8646",541104,"Food Products-Retail",541104,"Food Products-Retail",35.881968,-78.846454
"843","Tortilleria Miguelena","4739 NC Highway 55","Durham","NC",27713,"(919) 293-1736",541103,"Convenience Stores",541103,"Convenience Stores",35.900924,-78.895898
"844","Total Oriental Foods","1629 Ronald Dr","Raleigh","NC",27609,"(919) 878-9377",541105,"Grocers-Retail",541105,"Grocers-Retail",35.838607,-78.607896
"845","Town 'n Country Superette","1432 E Lawson St","Durham","NC",27703,"(919) 596-3347",554101,"Service Stations-Gasoline & Oil",541105,"Grocers-Retail",35.9738,-78.885317
"846","Town Deli & Grocery","801 N Alston Ave","Durham","NC",27701,"(919) 688-8682",541105,"Grocers-Retail",541105,"Grocers-Retail",35.992734,-78.886063
"847","Town Market","1700 US Highway 70a E","Selma","NC",27576,"(919) 965-5271",541105,"Grocers-Retail",541105,"Grocers-Retail",35.53756,-78.281982
"848","Trader Joe's","1393 Kildaire Farm Rd","Cary","NC",27511,"(919) 465-5984",541105,"Grocers-Retail",541105,"Grocers-Retail",35.758732,-78.783053
"849","Trader Joe's","1800 E Franklin St # 29","Chapel Hill","NC",27514,"(919) 918-7871",541105,"Grocers-Retail",541105,"Grocers-Retail",35.936604,-79.025588
"850","Trader Joe's","3000 Wake Forest Rd","Raleigh","NC",27609,"(919) 981-7422",541105,"Grocers-Retail",541105,"Grocers-Retail",35.823162,-78.621868
"851","Trading Post Inc","6117 NC Highway 86","Chapel Hill","NC",27514,"(919) 969-6789",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.994558,-79.072399
"852","Trans Minit Mart","102 W Fourth St","Wendell","NC",27591,"(919) 365-4497",541103,"Convenience Stores",541103,"Convenience Stores",35.7443,-78.397221
"853","Transamerica Store World","3411 University Dr","Durham","NC",27707,"(919) 402-9173",541105,"Grocers-Retail",541105,"Grocers-Retail",35.966655,-78.945375
"854","Trawick Convenience Store","2816 Trawick Rd # 106","Raleigh","NC",27604,"(919) 876-2789",541103,"Convenience Stores",541103,"Convenience Stores",35.819519,-78.590393
"855","Tri Arc Food Systems","8680 Glenwood Ave","Raleigh","NC",27617,"(919) 787-8988",541104,"Food Products-Retail",541104,"Food Products-Retail",35.886718,-78.743225
"856","Tri Arc Foods Systems","12109 Cloverleaf Park","Wake Forest","NC",27587,"(919) 554-4356",541104,"Food Products-Retail",514101,"Food Products (Whls)",35.976928,-78.540893
"857","Tri Star Mobil","2900 Chapel Hill Rd","Durham","NC",27707,"(919) 493-7877",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.971875,-78.938689
"858","Tri-Arc Food Systems","4905 Waters Edge Dr","Raleigh","NC",27606,"(919) 859-1131",541104,"Food Products-Retail",541104,"Food Products-Retail",35.773498,-78.718627
"859","Tri-Arc Food Systems Inc","900 S Main St","Rolesville","NC",27571,"(919) 453-6243",541104,"Food Products-Retail",541104,"Food Products-Retail",35.909674,-78.478269
"860","Triangle D Five","13044 Norwood Rd","Raleigh","NC",27613,"(919) 866-0235",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.941284,-78.686706
"861","Triangle D Food Mart","403 W Trinity Ave","Durham","NC",27701,"(919) 688-2858",541105,"Grocers-Retail",541105,"Grocers-Retail",36.00523,-78.901776
"862","Triangle Food Products","5808 Claribel Ct","Raleigh","NC",27612,"(919) 322-2936",541104,"Food Products-Retail",541104,"Food Products-Retail",35.862591,-78.683931
"863","Triangle Indian Market","740 E Chatham St # A","Cary","NC",27511,"(919) 380-0350",541105,"Grocers-Retail",541105,"Grocers-Retail",35.791738,-78.76593
"864","Triangle Mini Mart","4003 Fayetteville St","Durham","NC",27713,"(919) 530-1569",541103,"Convenience Stores",541103,"Convenience Stores",35.94922,-78.903286
"865","Triangle Mini-Mart","10420 Chapel Hill Rd","Morrisville","NC",27560,"(919) 469-1720",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",35.839759,-78.83098
"866","Trinity Family Fair","1016 W Main St","Durham","NC",27701,"(919) 682-0195",554101,"Service Stations-Gasoline & Oil",541103,"Convenience Stores",36.001034,-78.910303
